row_id,protocol,source_file,source_name,sample_num,station,station_raw,sample_type,qa_link,split,split_factor,analyst,analyst_date,analyst_date_raw,scope_used,power_used,species_name,species_code,subgroup,group_code,length_mm,width_mm,organism_count,rotvol_ml,submla_ml,submlb_ml,rot_subml_ml,comment,is_qa_sample,any_flag,flag_count,flag_notes,flag_missing_required,flag_negative_counts,flag_nonpositive_split_factor,flag_qa_link_issue,flag_split_factor_consistency,flag_missing_split_on_counted_rows,flag_missing_rotvol,flag_missing_subml,flag_nonpositive_rotvol,flag_nonpositive_subml,flag_unexpected_splits,flag_required_length_and_width,flag_collotheca_missing_width,flag_unexpected_width_without_length,flag_unexpected_power_used,flag_sample_not_in_master,flag_station_mismatch_vs_master,flag_depth_mismatch_vs_master,flag_species_code_not_in_key,flag_species_metadata_mismatch,flag_bad_d20_sample_id_suffix,flag_rot_not_allowed_in_d100,review_duplicate_organism_rows,review_station_standardized,review_multiple_analyst_dates_in_split,review_missing_analyst_date
6636,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,A,1,CCM,2026-04-08,2026-04-08,Polaris,100,Synchaeta spp.,SYNSP,ROT,ROT,0.143,0,1,36.5,2,NA,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6637,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,A,1,CCM,2026-04-08,2026-04-08,Polaris,100,Encentrum spp.,ENCSP,ROT,ROT,0.232,0,1,36.5,2,NA,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6638,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,A,1,CCM,2026-04-08,2026-04-08,Polaris,100,Synchaeta spp.,SYNSP,ROT,ROT,0.129,0,1,36.5,2,NA,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6639,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,A,1,CCM,2026-04-08,2026-04-08,Polaris,100,Notholca squamula,NOTSQUA,ROT,ROT,0.142,0,1,36.5,2,NA,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6640,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,A,1,CCM,2026-04-08,2026-04-08,Polaris,100,Keratella cochlearis,KERCOCH,ROT,ROT,0.093,0,1,36.5,2,NA,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6641,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,A,1,CCM,2026-04-08,2026-04-08,Polaris,100,Notholca squamula,NOTSQUA,ROT,ROT,0.129,0,1,36.5,2,NA,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6642,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,A,1,CCM,2026-04-08,2026-04-08,Polaris,100,Notholca acuminata,NOTACUM,ROT,ROT,0.206,0,1,36.5,2,NA,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6643,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,A,1,CCM,2026-04-08,2026-04-08,Polaris,100,Synchaeta spp.,SYNSP,ROT,ROT,0.136,0,1,36.5,2,NA,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6644,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,A,1,CCM,2026-04-08,2026-04-08,Polaris,100,Encentrum spp.,ENCSP,ROT,ROT,0.221,0,1,36.5,2,NA,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6645,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,A,1,CCM,2026-04-08,2026-04-08,Polaris,100,Synchaeta spp.,SYNSP,ROT,ROT,0.154,0,1,36.5,2,NA,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6646,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,A,1,CCM,2026-04-08,2026-04-08,Polaris,100,Pompholyx sulcata,POMSULC,ROT,ROT,0.075,0,1,36.5,2,NA,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6647,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,A,1,CCM,2026-04-08,2026-04-08,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,NA,0,162,36.5,2,NA,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6648,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,A,1,CCM,2026-04-08,2026-04-08,Polaris,100,Dreissena polymorpha veliger,DREPOLYV,MOL,MOL,NA,0,852,36.5,2,NA,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6649,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Keratella cochlearis,KERCOCH,ROT,ROT,0.101,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6650,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Synchaeta spp.,SYNSP,ROT,ROT,0.174,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6651,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Encentrum spp.,ENCSP,ROT,ROT,0.202,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6652,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Notholca acuminata,NOTACUM,ROT,ROT,0.218,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6653,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Synchaeta spp.,SYNSP,ROT,ROT,0.113,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6654,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Notholca squamula,NOTSQUA,ROT,ROT,0.125,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6655,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Encentrum spp.,ENCSP,ROT,ROT,0.206,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6656,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Notholca acuminata,NOTACUM,ROT,ROT,0.215,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6657,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Notholca acuminata,NOTACUM,ROT,ROT,0.21,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6658,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Synchaeta spp.,SYNSP,ROT,ROT,0.152,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6659,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Conochilus unicornis,COOUNIC,ROT,ROT,0.151,0.078,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6660,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Notholca acuminata,NOTACUM,ROT,ROT,0.207,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6661,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Monostyla spp.,MONSP,ROT,ROT,0.112,0,1,36.5,NA,2,2,"Monostyla stenroosi, no speccode; Anterior margin with small incurved cusps",FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6662,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Encentrum spp.,ENCSP,ROT,ROT,0.201,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6663,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Synchaeta spp.,SYNSP,ROT,ROT,0.126,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6664,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Encentrum spp.,ENCSP,ROT,ROT,0.19,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6665,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Synchaeta spp.,SYNSP,ROT,ROT,0.13,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6666,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Notholca acuminata,NOTACUM,ROT,ROT,0.199,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6667,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Notommata spp.,NOOSP,ROT,ROT,0.137,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6668,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Polyarthra spp.,POLSP,ROT,ROT,0.104,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6669,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Notommata spp.,NOOSP,ROT,ROT,0.159,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6670,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Synchaeta spp.,SYNSP,ROT,ROT,0.158,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6671,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Notholca acuminata,NOTACUM,ROT,ROT,0.225,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6672,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Synchaeta spp.,SYNSP,ROT,ROT,0.151,0,1,36.5,NA,2,2,NA,FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6673,rot,GLNPO 2024 Spring/GLNPO 2024 Spring/Erie/D20/Rots/ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,ER 60 D20 Spring 2024 24GE03I34 Rot.xlsx,24GE03I34,ER 60,ER 60,D20,NA,B,1,CCM,2026-04-08,2026-04-08,Polaris,100,Encentrum spp.,ENCSP,ROT,ROT,0.415,0,1,36.5,NA,2,2,"Suspected Wierzejskiella velox, no speccode available. Similar to Encentrum but with a much longer foot",FALSE,FALSE,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
